Map Label,Market,Data Center,Latitude,Longitude,Selected,Status,State,Source File
,Not selected,Stak Energy Data Center,69.90071,-148.81477,False,Proposed,AK,Data_Centers_Database.xlsx
,Not selected,Prudhoe Bay Data Center,70.18478,-148.44,False,Operating,AK,Data_Centers_Database.xlsx
,Not selected,Grant County Data Center,34.3065,-92.4045,False,Proposed,AK,Data_Centers_Database.xlsx
,Not selected,Project Marvel,33.342,-87.0341,False,Proposed,AL,Data_Centers_Database.xlsx
,Not selected,BHM01 Nebius Data Center,33.42746,-86.88143,False,Proposed,AL,Data_Centers_Database.xlsx
,Not selected,DC Blox,33.50051,-86.821,False,Operating,AL,Data_Centers_Database.xlsx
,Not selected,Google Data Center,34.92019,-85.7446,False,Operating,AL,Data_Centers_Database.xlsx
,Not selected,Western Hospitality Partners Data Center,33.34088,-86.336205,False,Proposed,AL,Data_Centers_Database.xlsx
,Not selected,DC Blox,34.71003,-86.693,False,Operating,AL,Data_Centers_Database.xlsx
,Not selected,Meta Data Center,34.84065,-86.6295,False,Operating,AL,Data_Centers_Database.xlsx
,Not selected,Meta Data Center,32.27604,-86.3287,False,Approved/Permitted/Under construction,AL,Data_Centers_Database.xlsx
,Not selected,Wilsonville Data Center,33.257,-86.495,False,Proposed,AL,Data_Centers_Database.xlsx
,Not selected,Clarksville Data Center,35.454384,-93.44725,False,Proposed,AR,Data_Centers_Database.xlsx
,Not selected,Harrison Data Center,36.21472,-93.0786,False,Operating,AR,Data_Centers_Database.xlsx
,Not selected,Avaio Digital Leo,34.618,-92.26808,False,Proposed,AR,Data_Centers_Database.xlsx
,Not selected,Data center,34.71681,-92.1737,False,Proposed,AR,Data_Centers_Database.xlsx
,Not selected,ForgeLight Ventures Data Center,35.01258,-92.55369,False,Proposed,AR,Data_Centers_Database.xlsx
,Not selected,Brightspeed Data Center,35.27746,-93.1372,False,Operating,AR,Data_Centers_Database.xlsx
,Not selected,Groot LLC/ Google,35.11835,-90.2123,False,Approved/Permitted/Under construction,AR,Data_Centers_Database.xlsx
,Not selected,Maricopa Data Center,33.192265,-112.67318,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,H5 Data Center,33.27716,-111.886,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,Compass Data Center,33.44123,-112.377,False,Approved/Permitted/Under construction,AZ,Data_Centers_Database.xlsx
,Not selected,Microsoft Data Center,33.410748,-112.36683,False,Expanding,AZ,Data_Centers_Database.xlsx
,Not selected,Stream Data Center,33.41965,-112.35942,False,Approved/Permitted/Under construction,AZ,Data_Centers_Database.xlsx
,Not selected,Vantage Data Center,33.44718,-112.373,False,Approved/Permitted/Under construction,AZ,Data_Centers_Database.xlsx
,Not selected,Vintage Partners ,33.421955,-112.19218,False,Cancelled,AZ,Data_Centers_Database.xlsx
,Not selected,Project Blue Marana,32.4929,-111.28652,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Apple Data Center,33.3471,-111.604,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,Edged Mesa Data Center,33.335518,-111.64406,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,Mesa Amazon Data Center 1,33.29757,-111.607,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Mesa Amazon Data Center 2,33.34263,-111.604,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Meta Data Center,33.35076,-111.67,False,Approved/Permitted/Under construction,AZ,Data_Centers_Database.xlsx
,Not selected,NTT Data Center,33.29556,-111.614,False,Approved/Permitted/Under construction,AZ,Data_Centers_Database.xlsx
,Not selected,NTT Data Center,33.35061,-111.61,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,Page Data Center,36.898376,-111.483154,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Aligned,33.65898,-112.111,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,Expedient Data Center,33.56452,-112.112,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,PHX1,33.56456,-112.112,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,QTS,33.46237,-111.996,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,QTS,33.45193,-112.072,False,Operating,AZ,Data_Centers_Database.xlsx
,Not selected,Tract Phoenix Data Center,33.41019,-112.713,False,Approved/Permitted/Under construction,AZ,Data_Centers_Database.xlsx
,Not selected,MD-PHX1 Data Center,33.31197,-111.97816,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Vermaland Data Center,32.55145,-111.452,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Prime Data Center,33.41237,-112.30683,False,Approved/Permitted/Under construction,AZ,Data_Centers_Database.xlsx
,Not selected,Arizona Land Consulting Co.,33.49648,-112.775,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Data center: Davis-Monthan Air Force Base,32.164318,-110.86484,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Project Blue Tucson,32.05091,-110.783,False,Cancelled,AZ,Data_Centers_Database.xlsx
,Not selected,Aligned Data Centers Waddell Campus,33.57577,-112.45042,False,Approved/Permitted/Under construction,AZ,Data_Centers_Database.xlsx
,Not selected,Takanock Data Center/Project Baccara,33.56755,-112.37177,False,Proposed,AZ,Data_Centers_Database.xlsx
,Not selected,Guadalupe Quarry Redevelopment Project Data Center,37.68586,-122.416,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,Coachella Valley Technology Campus,33.6714,-116.129,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,Edwards AFB Data Center,34.912052,-117.93109,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,AWS Gilroy,37.018684,-121.56053,False,Approved/Permitted/Under construction,CA,Data_Centers_Database.xlsx
,Not selected,Imperial Data Center Project,32.81923,-115.56083,False,Approved/Permitted/Under construction,CA,Data_Centers_Database.xlsx
,Not selected,Buena Vista Biomass Power site Data Center,38.277733,-120.91554,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,Monterey Park Data Center,34.04039,-118.11365,False,Suspended,CA,Data_Centers_Database.xlsx
,Not selected,ECL,37.39589,-122.047,False,Operating,CA,Data_Centers_Database.xlsx
,Not selected,AWS,34.16684,-118.08752,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,AVAIO Perseus Data Center,38.012596,-121.90993,False,Approved/Permitted/Under construction,CA,Data_Centers_Database.xlsx
,Not selected,EdgeConneX Edge Data Center,38.59231,-121.277,False,Operating,CA,Data_Centers_Database.xlsx
,Not selected,Equinix,37.23319,-121.78072,False,Approved/Permitted/Under construction,CA,Data_Centers_Database.xlsx
,Not selected,LBA Realty Data Center,37.381,-121.935,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,Microsoft Alviso Data Center,37.42374,-121.926254,False,Approved/Permitted/Under construction,CA,Data_Centers_Database.xlsx
,Not selected,Prologis,37.423885,-121.94313,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,Colovore,37.37668,-121.953,False,Operating,CA,Data_Centers_Database.xlsx
,Not selected,Colovore,37.37739,-121.953,False,Operating,CA,Data_Centers_Database.xlsx
,Not selected,CoreSite SV9,37.37492,-121.969,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,Digital Realty SJC14,37.37578,-121.95516,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,Digital Realty SJC37 Data Center,37.371067,-121.94693,False,Approved/Permitted/Under construction,CA,Data_Centers_Database.xlsx
,Not selected,EdgeConneX Edge Data Center Santa Clara,37.36431,-121.959,False,Operating,CA,Data_Centers_Database.xlsx
,Not selected,EdgeCore Data Center,37.38413,-121.965744,False,Operating,CA,Data_Centers_Database.xlsx
,Not selected,Walsh Bowers Technology Center: CoreSite,37.37316,-121.976166,False,Expanding,CA,Data_Centers_Database.xlsx
,Not selected,Nautilus Data Technology,37.96411,-121.369,False,Operating,CA,Data_Centers_Database.xlsx
,Not selected,Cerebras Systems Data Center,37.38112,-121.993,False,Operating,CA,Data_Centers_Database.xlsx
,Not selected,Menlo Equities Data Centere,37.400707,-122.03299,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,Digital Data Center,34.00368,-118.229675,False,Proposed,CA,Data_Centers_Database.xlsx
,Not selected,DEN1,39.58275,-104.841,False,Operating,CO,Data_Centers_Database.xlsx
,Not selected,Colorado Springs Data Center,38.99734,-104.792,False,Operating,CO,Data_Centers_Database.xlsx
,Not selected,Project Taurus,38.893997,-104.85778,False,Proposed,CO,Data_Centers_Database.xlsx
,Not selected,CoreSite DE1 Data Center,39.74566,-104.99561,False,Operating,CO,Data_Centers_Database.xlsx
,Not selected,CoreSite DE2 Data Center,39.745472,-104.97931,False,Operating,CO,Data_Centers_Database.xlsx
,Not selected,CoreSite DE3 Data Center,39.785824,-104.962845,False,Approved/Permitted/Under construction,CO,Data_Centers_Database.xlsx
,Not selected,Cielo Digital Infrastructure,40.09549,-104.609,False,Proposed,CO,Data_Centers_Database.xlsx
,Not selected,Sterling Data Center,40.85,-103.45,False,Proposed,CO,Data_Centers_Database.xlsx
,Not selected,Global AI,40.458607,-104.87199,False,Proposed,CO,Data_Centers_Database.xlsx
,Not selected,Atlas Capital Group,41.88474,-72.7435,False,Proposed,CT,Data_Centers_Database.xlsx
,Not selected,GotSpace Data Center,41.5586,-72.1706,False,Proposed,CT,Data_Centers_Database.xlsx
,Not selected,NE Edge Data Center,41.31387,-72.1673,False,Proposed,CT,Data_Centers_Database.xlsx
,Not selected,Starwood Digital Ventures,39.60745,-75.6397,False,Suspended,DE,Data_Centers_Database.xlsx
,Not selected,Fort Meade Data Center,27.79178,-81.8185,False,Approved/Permitted/Under construction,FL,Data_Centers_Database.xlsx
,Not selected,Sentinel Grove Technology Park/ Project Jarvis,27.45444,-80.55799,False,Suspended,FL,Data_Centers_Database.xlsx
,Not selected,Cielo Digital Infrastructure,28.17875,-81.6457,False,Proposed,FL,Data_Centers_Database.xlsx
,Not selected,"""Project Swan""",28.03012,-82.00534,False,Proposed,FL,Data_Centers_Database.xlsx
,Not selected,Project Tango,26.694838,-80.37178,False,Approved/Permitted/Under construction,FL,Data_Centers_Database.xlsx
,Not selected,HostDime Data Center,28.6146,-81.3857,False,Proposed,FL,Data_Centers_Database.xlsx
,Not selected,Iron Mountain Data Center,25.88661,-80.2539,False,Approved/Permitted/Under construction,FL,Data_Centers_Database.xlsx
,Not selected,Okee-One ,27.307442,-80.82401,False,Cancelled,FL,Data_Centers_Database.xlsx
,Not selected,H5 Data Center ,27.949581,-82.45849,False,Proposed,FL,Data_Centers_Database.xlsx
,Not selected,Eagle Rock Jones County,32.91274,-83.472046,False,Suspended,GA,Data_Centers_Database.xlsx
,Not selected,Dixon Data Center/Project Sassy,34.37998,-85.034,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Springbank,34.30926,-84.9633,False,Cancelled,GA,Data_Centers_Database.xlsx
,Not selected,Alpharetta GA1,34.063183,-84.272896,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,ATL2,34.057144,-84.273,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta-Alpharetta,34.086994,-84.25179,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,AT&T Data Center,34.086506,-84.27612,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Project JGK,33.49546,-82.337,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,White Oak Technology Park,33.51421,-82.34112,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Athens Studio Data Center ,33.970966,-83.31563,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Adair Park / West End Data Center,33.739025,-84.41105,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,American Tower EDC Atlanta,33.68953,-84.51075,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,ATL1,33.926537,-84.32673,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,ATL2 Colo Data Center,33.761627,-84.39127,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta,33.75543,-84.39146,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta AT1,33.75585,-84.39107,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta ATL12,33.657166,-84.41514,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta ATL13,33.75543,-84.39146,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta ATL14,33.76157,-84.3915,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta Metro DC1,33.775944,-84.421074,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta Metro DC2,33.77647,-84.41955,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta Metro DC3,33.78121,-84.42252,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta Metro DC4,33.784534,-84.42251,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,ATLDC 55 Marietta,33.75585,-84.39107,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,AT&T Southern Bell Telephone Company Building,33.7558,-84.3857,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Cogent Data Center Atlanta 1,33.75585,-84.39107,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Cogent Data Center Atlanta 2,33.722496,-84.412796,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Colo@ Atlanta Data Center #3,33.83952,-84.37284,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Coloblox SMY1 Data Center,33.88972,-84.465515,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,ColoCrossing GA1,33.755016,-84.389626,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,DataBank ATL1 Data Center,33.775368,-84.387764,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,DataBank ATL1 Midtown Atlanta Data Center,33.77551,-84.38868,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,DataBank ATL2 Data Center,33.733864,-84.425735,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,DataBank ATL3 Data Center,33.73448,-84.4265,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,DataBank ATL4 Data Center,33.750492,-84.54815,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Digital Realty 10 Forsyth Street NW Data Center,33.755455,-84.39201,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,EDC ATL01,33.72936,-84.42015,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,EDC ATL02,33.731815,-84.42362,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,EdgeConneX,33.635,-84.5819,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Edged ATL01-1,33.8084,-84.45469,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Edged ATL01-2,33.8084,-84.45469,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Edged ATL01-3,33.8084,-84.45469,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Equinix Atlanta AT1,33.758602,-84.387856,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Equinix Atlanta AT2 AT3,33.75543,-84.39146,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Equinix Atlanta AT4,33.895363,-84.453636,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,FOGO Atlanta,33.75543,-84.39146,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,H5 Atlanta,33.76513,-84.38366,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Intero Systems,33.61318,-84.44704,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Lumen Atlanta 2,33.758602,-84.387856,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Lumen Atlanta 5,33.728493,-84.41872,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Lumen Atlanta 6,33.75479,-84.358734,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Lumen Doraville 1,33.90809,-84.236206,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Marrietta Data Center,33.884117,-84.47229,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Microsoft: Project Fulton,33.64121,-84.5167,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,QTS,33.77595,-84.421074,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Southern Telecom Atlanta,33.762527,-84.387886,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Stonewall Tell Data Center,33.615124,-84.55222,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Sungard Availability Services Atlanta Data Center,33.78344,-84.38862,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Vantage Data Centers Stacks Road Campus,33.60657,-84.5304,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Vantage: Westlake Project,33.70682,-84.5833,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Windstream Atlanta,33.835022,-84.32718,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,T5: Project Eisenhower,33.43883,-82.1557,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,Barnesville Amazon Data Center,33.05563,-84.1222,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Trammell Crow Company Data Center,33.104168,-84.009544,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,Project Blue Hole,31.406675,-84.912994,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Ruby,32.581497,-84.71003,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,FOGO Carrollton,33.558292,-85.09067,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Project Bunkhouse,34.0998,-84.9167,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Switch,34.11429,-84.7938,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,ATL Data Center,33.614918,-84.467186,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Lumen College Park,33.63764,-84.458496,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Microsoft Union City Data Center Campus,33.62499,-84.56204,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,Stacks/College Park,33.708233,-84.52996,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,JMF IXP Farm Colombus,32.498444,-84.883575,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,DC BLOX Atlanta East Campus,33.68936,-84.04566,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,Rockdale Technology Park,33.68682,-84.05222,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Splice,31.97113,-83.7316,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Amazon Covington Data Center,33.63342,-83.833015,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,Project Lighthouse,33.653538,-83.81398,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Serverfarm ATL2,33.61121,-83.83438,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,CORE DALTON 4,34.68098,-84.94408,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Core Scientific,34.6883,-84.9408,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Dalton,34.71316,-84.95143,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Dalton 3,34.701214,-84.95039,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Data center,34.76418,-84.9711,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta-Douglasville 1,33.73072,-84.61699,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta-Douglasville 2,33.730686,-84.61119,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Douglasville Campus,33.73178,-84.61917,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Vantage Data Center,33.71054,-84.6269,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Eagle,32.63236,-83.5072,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,East Point Campus,33.642456,-84.514824,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Clayton Commerce III,33.6353,-84.30396,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Conley Creek Data Center,33.64961,-84.294815,False,Suspended,GA,Data_Centers_Database.xlsx
,Not selected,Fairburn Technology Center,33.532734,-84.58926,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,T5 ATL IV,33.52815,-84.6147,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Crow Holdings Development ,33.484707,-84.43693,False,Cancelled,GA,Data_Centers_Database.xlsx
,Not selected,Fairwater 2,33.46006,-84.523994,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,QTS Atlanta Fayetteville Campus/ Project Excalibur,33.447083,-84.52227,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,QTS ATL2 East,33.454353,-84.51676,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Digital Realty Fort Gillem Campus,33.61974,-84.329025,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Rumble Technology Campus,32.99113,-83.8368,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Turbo,34.226425,-83.78167,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Eagle Rock Partners LLC and Thomas & Hutton Engineering Data Center,32.91623,-83.382996,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Crooked Creek Data Center,32.937828,-83.396965,False,Cancelled,GA,Data_Centers_Database.xlsx
,Not selected,75 South Data Center Campus,33.256115,-84.14383,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Spalding,33.24653,-84.2326,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,Spalding Investments LLC Data Center,33.24212,-84.19505,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Wallace Jackson Data Center Campus,33.273514,-84.12198,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,0 Rocky Creek Data Center Campus,33.40101,-84.2243,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Hampton Data Center,33.384445,-84.26329,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Rocky Creek,33.40127,-84.22438,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Pumpkin Tech Campus,33.418,-82.316,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Hogansville Data Center,33.14624,-84.94037,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,River Park,33.276512,-84.09031,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Pegasus,32.98697,-85.05588,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Project West,32.96313,-85.0219,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Lamar County Amazon Data Center,33.1795,-84.0563,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Data Bank ATL5 Data Center,33.7474,-84.5403,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Switch Atlanta - The KEEP Campus,33.770504,-84.590355,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta ATL1a,33.74414,-84.581215,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta ATL1b,33.74414,-84.581215,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,DC BLOX Atlanta West Campus,33.733944,-84.615234,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Digital Realty Atlanta ATL11 Data Center,33.74681,-84.5797,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Lithia Springs Google Data Center,33.749466,-84.584785,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Microsoft: FTY101,33.7318,-84.6192,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,PWC Lithia Springs,33.74222,-84.59638,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Rock House Road Data Center,33.749,-84.6093,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,STACK Atlanta ATL02,33.76018,-84.6017,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,Switch Atlanta: The Keep Campus,33.756165,-84.59596,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,T5 @ Atlanta III,33.763447,-84.604774,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Bolingbroke Technology Campus,32.94087,-83.8188,False,Suspended,GA,Data_Centers_Database.xlsx
,Not selected,Stream Data Center,33.738323,-84.80737,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta AT2,33.925495,-84.48163,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Grindcap,33.99401,-84.5527,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Marietta Data Center,33.994106,-84.552986,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Northern Data,34.2525,-83.5614,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Central Coweta Industrial Phase II,33.42518,-84.72857,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Sail,33.43413,-84.8768,False,Approved/Permitted/Under construction,GA,Data_Centers_Database.xlsx
,Not selected,T5 @ Atlanta IV,33.49088,-84.66487,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta-Norcross,33.95475,-84.198616,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Equinix Atlanta AT5,33.938904,-84.2272,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Project Arrowhead,31.59873,-83.37431,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Gregory Road Data Center,33.65342,-83.8231,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Palmetto Campus,33.52662,-84.636375,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Project Peach,33.50277,-84.6692,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,T5,33.49292,-84.6615,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Atlas Battey Business Complex,34.2664,-85.3029,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Firecracker (Microsoft),34.30175,-85.3087,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Gracie (Atlas Development),34.26722,-85.2995,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Project Sassy,34.36917,-85.0482,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Rome Campus,34.300987,-85.30927,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Athens Shoals Crossing Data Center,33.988262,-83.30194,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Smyrna GA2,33.841206,-84.522415,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Verizon Atlanta,33.8291,-84.503174,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,0 Social Circle Parkway Data Center,33.664944,-83.68987,False,Proposed,GA,Data_Centers_Database.xlsx
,Not selected,Stanton Springs Data Center ,33.60278,-83.698616,False,Expanding,GA,Data_Centers_Database.xlsx
,Not selected,Westlake,33.708332,-84.584564,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Edge Presence,32.43269,-81.76039,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,ATL1 - Atlanta Data Center,34.03615,-84.06378,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta Suwanee DC1,34.035347,-84.06126,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,Atlanta Suwanee DC2,34.03704,-84.05765,False,Operating,GA,Data_Centers_Database.xlsx
,Not selected,QTS Suwanee,34.03671,-84.06008,False,Operating,GA,Data_Centers_Database.xlsx
